base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,stor_co,similr_induty_stor_co,opbiz_rt,opbiz_stor_co,clsbiz_rt,clsbiz_stor_co,frc_stor_co
20254,11740560,고덕2동,CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740560,고덕2동,CS300021,문구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11740570,암사1동,CS100001,한식음식점,122.0,137.0,0.0,0.0,5.0,7.0,15.0
20254,11740570,암사1동,CS100003,일식음식점,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11740570,암사1동,CS200001,일반교습학원,46.0,53.0,0.0,0.0,0.0,0.0,7.0
20254,11740570,암사1동,CS200021,기타오락장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740570,암사1동,CS200030,피부관리실,29.0,30.0,3.0,1.0,3.0,1.0,1.0
20254,11740570,암사1동,CS200044,여행사,7.0,7.0,0.0,0.0,14.0,1.0,0.0
20254,11740570,암사1동,CS300008,수산물판매,14.0,15.0,0.0,0.0,0.0,0.0,1.0
20254,11740570,암사1동,CS300036,조명용품,15.0,15.0,0.0,0.0,7.0,1.0,0.0
20254,11740570,암사1동,CS300040,재생용품 판매점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS200001,일반교습학원,49.0,56.0,0.0,0.0,0.0,0.0,7.0
20254,11740580,암사2동,CS200007,치과의원,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS200013,기타법무서비스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS200016,당구장,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS200017,골프연습장,6.0,6.0,17.0,1.0,17.0,1.0,0.0
20254,11740580,암사2동,CS200025,자동차수리,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS300003,컴퓨터및주변장치판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS300011,일반의류,15.0,15.0,7.0,1.0,0.0,0.0,0.0
20254,11740580,암사2동,CS300020,서적,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740580,암사2동,CS300035,인테리어,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS100006,패스트푸드점,0.0,3.0,0.0,0.0,0.0,0.0,3.0
20254,11740590,암사3동,CS200002,외국어학원,4.0,4.0,50.0,2.0,0.0,0.0,0.0
20254,11740590,암사3동,CS200017,골프연습장,3.0,3.0,33.0,1.0,33.0,1.0,0.0
20254,11740590,암사3동,CS200025,자동차수리,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS300004,핸드폰,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS300006,미곡판매,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS300007,육류판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS300009,청과상,5.0,5.0,0.0,0.0,20.0,1.0,0.0
20254,11740590,암사3동,CS300026,완구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740590,암사3동,CS300032,가전제품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS200026,자동차미용,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS200027,모터사이클수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS200045,비디오/서적임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS200046,의류임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300006,미곡판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300015,가방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300019,의료기기,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300021,문구,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300027,섬유제품,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300028,화초,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300032,가전제품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740600,천호1동,CS300040,재생용품 판매점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740610,천호2동,CS100001,한식음식점,271.0,305.0,3.0,10.0,6.0,18.0,34.0
20254,11740610,천호2동,CS100006,패스트푸드점,18.0,32.0,3.0,1.0,3.0,1.0,14.0
20254,11740610,천호2동,CS100008,분식전문점,35.0,47.0,6.0,3.0,2.0,1.0,12.0
20254,11740610,천호2동,CS200001,일반교습학원,53.0,55.0,0.0,0.0,2.0,1.0,2.0
20254,11740610,천호2동,CS200020,전자게임장,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11740610,천호2동,CS200021,기타오락장,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11740610,천호2동,CS200028,미용실,100.0,111.0,0.0,0.0,0.0,0.0,11.0
20254,11740610,천호2동,CS200037,노래방,26.0,27.0,0.0,0.0,0.0,0.0,1.0
20254,11740610,천호2동,CS300001,슈퍼마켓,40.0,61.0,5.0,3.0,0.0,0.0,21.0
20254,11740610,천호2동,CS300005,주류도매,2.0,2.0,0.0,0.0,50.0,1.0,0.0
20254,11740610,천호2동,CS300007,육류판매,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20254,11740610,천호2동,CS300010,반찬가게,36.0,38.0,5.0,2.0,3.0,1.0,2.0
20254,11740610,천호2동,CS300011,일반의류,504.0,504.0,1.0,3.0,2.0,12.0,0.0
20254,11740610,천호2동,CS300016,안경,13.0,20.0,0.0,0.0,0.0,0.0,7.0
20254,11740610,천호2동,CS300022,화장품,95.0,104.0,2.0,2.0,3.0,3.0,9.0
20254,11740610,천호2동,CS300031,가구,34.0,34.0,0.0,0.0,0.0,0.0,0.0
20254,11740610,천호2동,CS300033,철물점,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20254,11740610,천호2동,CS300035,인테리어,40.0,40.0,0.0,0.0,0.0,0.0,0.0
20254,11740620,천호3동,CS200005,스포츠 강습,17.0,18.0,6.0,1.0,17.0,3.0,1.0
20254,11740620,천호3동,CS200025,자동차수리,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11740620,천호3동,CS200039,DVD방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740620,천호3동,CS300003,컴퓨터및주변장치판매,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11740620,천호3동,CS300010,반찬가게,27.0,28.0,4.0,1.0,0.0,0.0,1.0
20254,11740620,천호3동,CS300013,유아의류,1.0,1.0,0.0,0.0,100.0,1.0,0.0
20254,11740620,천호3동,CS300015,가방,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11740620,천호3동,CS300040,재생용품 판매점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11740640,성내1동,CS100008,분식전문점,23.0,29.0,3.0,1.0,0.0,0.0,6.0
20254,11740640,성내1동,CS200012,법무사사무소,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11740640,성내1동,CS200015,세무사사무소,45.0,45.0,0.0,0.0,0.0,0.0,0.0
20254,11740640,성내1동,CS200016,당구장,10.0,10.0,0.0,0.0,20.0,2.0,0.0
20254,11740640,성내1동,CS200021,기타오락장,4.0,4.0,25.0,1.0,0.0,0.0,0.0
20254,11740640,성내1동,CS200043,건축물청소,11.0,11.0,0.0,0.0,9.0,1.0,0.0
20254,11740640,성내1동,CS300001,슈퍼마켓,12.0,17.0,0.0,0.0,6.0,1.0,5.0
20254,11740640,성내1동,CS300006,미곡판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11740640,성내1동,CS300032,가전제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200001,일반교습학원,26.0,29.0,0.0,0.0,0.0,0.0,3.0
20254,11740650,성내2동,CS200003,예술학원,25.0,25.0,4.0,1.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200008,한의원,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200010,변호사사무소,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200029,네일숍,24.0,24.0,4.0,1.0,8.0,2.0,0.0
20254,11740650,성내2동,CS200034,여관,4.0,4.0,25.0,1.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200035,게스트하우스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740650,성내2동,CS200039,DVD방,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20254,11740650,성내2동,CS300001,슈퍼마켓,29.0,39.0,3.0,1.0,5.0,2.0,10.0
20254,11740650,성내2동,CS300014,신발,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20254,11740650,성내2동,CS300016,안경,6.0,7.0,0.0,0.0,0.0,0.0,1.0
20254,11740650,성내2동,CS300018,의약품,20.0,24.0,8.0,2.0,8.0,2.0,4.0
20254,11740650,성내2동,CS300019,의료기기,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20254,11740650,성내2동,CS300021,문구,6.0,6.0,17.0,1.0,0.0,0.0,0.0
20254,11740650,성내2동,CS300026,완구,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11740650,성내2동,CS300042,주유소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740660,성내3동,CS100006,패스트푸드점,11.0,25.0,0.0,0.0,0.0,0.0,14.0
20254,11740660,성내3동,CS100007,치킨전문점,13.0,36.0,0.0,0.0,3.0,1.0,23.0
20254,11740660,성내3동,CS200006,일반의원,58.0,58.0,0.0,0.0,2.0,1.0,0.0
20254,11740660,성내3동,CS200012,법무사사무소,2.0,2.0,0.0,0.0,50.0,1.0,0.0
20254,11740660,성내3동,CS200013,기타법무서비스,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20254,11740660,성내3동,CS200019,PC방,10.0,11.0,0.0,0.0,0.0,0.0,1.0
20254,11740660,성내3동,CS200026,자동차미용,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11740660,성내3동,CS200032,가전제품수리,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11740660,성내3동,CS200033,부동산중개업,115.0,115.0,0.0,0.0,5.0,6.0,0.0
20254,11740660,성내3동,CS200035,게스트하우스,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11740660,성내3동,CS300016,안경,8.0,9.0,0.0,0.0,0.0,0.0,1.0
20254,11740660,성내3동,CS300020,서적,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11740660,성내3동,CS300024,운동/경기용품,25.0,25.0,0.0,0.0,4.0,1.0,0.0
20254,11740660,성내3동,CS300034,악기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740660,성내3동,CS300035,인테리어,15.0,15.0,0.0,0.0,7.0,1.0,0.0
20254,11740660,성내3동,CS300037,중고차판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740685,길동,CS100009,호프-간이주점,103.0,114.0,1.0,1.0,2.0,2.0,11.0
20254,11740685,길동,CS200003,예술학원,42.0,44.0,0.0,0.0,9.0,4.0,2.0
20254,11740685,길동,CS200023,통신기기수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740685,길동,CS300001,슈퍼마켓,50.0,66.0,2.0,1.0,6.0,4.0,16.0
20254,11740685,길동,CS300008,수산물판매,29.0,31.0,0.0,0.0,0.0,0.0,2.0
20254,11740685,길동,CS300015,가방,8.0,9.0,0.0,0.0,0.0,0.0,1.0
20254,11740685,길동,CS300017,시계및귀금속,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11740685,길동,CS300021,문구,12.0,14.0,0.0,0.0,0.0,0.0,2.0
20254,11740685,길동,CS300022,화장품,49.0,49.0,2.0,1.0,2.0,1.0,0.0
20254,11740685,길동,CS300029,애완동물,15.0,18.0,0.0,0.0,0.0,0.0,3.0
20254,11740685,길동,CS300031,가구,5.0,5.0,0.0,0.0,20.0,1.0,0.0
20254,11740690,둔촌1동,CS200001,일반교습학원,17.0,22.0,9.0,2.0,0.0,0.0,5.0
20254,11740690,둔촌1동,CS200009,동물병원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740690,둔촌1동,CS200030,피부관리실,9.0,9.0,33.0,3.0,0.0,0.0,0.0
20254,11740690,둔촌1동,CS300006,미곡판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740690,둔촌1동,CS300031,가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740690,둔촌1동,CS300034,악기,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS100002,중식음식점,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20254,11740700,둔촌2동,CS100003,일식음식점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS200021,기타오락장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS200024,스포츠클럽,10.0,11.0,0.0,0.0,0.0,0.0,1.0
20254,11740700,둔촌2동,CS200026,자동차미용,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS200027,모터사이클수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300010,반찬가게,12.0,14.0,0.0,0.0,0.0,0.0,2.0
20254,11740700,둔촌2동,CS300017,시계및귀금속,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300023,미용재료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300028,화초,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300036,조명용품,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300037,중고차판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11740700,둔촌2동,CS300038,자동차부품,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20254,11110580,교남동,CS300029,애완동물,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11140605,을지로동,CS200021,기타오락장,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11200535,왕십리도선동,CS200039,DVD방,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11260565,면목본동,CS300041,예술품,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11260600,중화1동,CS200002,외국어학원,2.0,2.0,100.0,2.0,0.0,0.0,0.0
20254,11650550,반포본동,CS200016,당구장,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11140650,신당5동,CS300039,모터사이클및부품,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11200670,성수2가1동,CS200021,기타오락장,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11215750,중곡2동,CS300012,한복점,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11290610,보문동,CS200021,기타오락장,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11305635,수유3동,CS300039,모터사이클및부품,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11350612,하계2동,CS300023,미용재료,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11500550,화곡2동,CS100004,양식음식점,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11620645,서원동,CS300041,예술품,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11620775,난곡동,CS300041,예술품,1.0,1.0,100.0,1.0,0.0,0.0,0.0
20254,11110530,사직동,CS200035,게스트하우스,27.0,28.0,0.0,0.0,0.0,0.0,1.0
20254,11110540,삼청동,CS100009,호프-간이주점,14.0,16.0,0.0,0.0,0.0,0.0,2.0
20254,11110515,청운효자동,CS100007,치킨전문점,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11110515,청운효자동,CS100008,분식전문점,23.0,24.0,4.0,1.0,4.0,1.0,1.0
20254,11110515,청운효자동,CS200008,한의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS200029,네일숍,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS200034,여관,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS300003,컴퓨터및주변장치판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS200022,복권방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS300006,미곡판매,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS300014,신발,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20254,11110530,사직동,CS200017,골프연습장,4.0,4.0,25.0,1.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS300026,완구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11110515,청운효자동,CS300035,인테리어,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS300016,안경,9.0,10.0,0.0,0.0,0.0,0.0,1.0
20254,11110515,청운효자동,CS300040,재생용품 판매점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS200012,법무사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS200013,기타법무서비스,22.0,22.0,0.0,0.0,5.0,1.0,0.0
20254,11110530,사직동,CS200016,당구장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS200025,자동차수리,2.0,5.0,0.0,0.0,0.0,0.0,3.0
20254,11110530,사직동,CS200034,여관,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS200012,법무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS200042,통번역서비스,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS300015,가방,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS300008,수산물판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS300018,의약품,18.0,21.0,0.0,0.0,0.0,0.0,3.0
20254,11110530,사직동,CS300028,화초,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20254,11110530,사직동,CS300032,가전제품,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS200003,예술학원,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11110540,삼청동,CS200028,미용실,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300003,컴퓨터및주변장치판매,1.0,1.0,0.0,0.0,100.0,1.0,0.0
20254,11110540,삼청동,CS300019,의료기기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300043,전자상거래업,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS100001,한식음식점,28.0,30.0,0.0,0.0,0.0,0.0,2.0
20254,11110550,부암동,CS100003,일식음식점,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11110550,부암동,CS200001,일반교습학원,29.0,30.0,7.0,2.0,3.0,1.0,1.0
20254,11110550,부암동,CS200008,한의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS300014,신발,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS300036,조명용품,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11110550,부암동,CS300038,자동차부품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS200022,복권방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS200029,네일숍,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS200043,건축물청소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS300007,육류판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS300009,청과상,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110580,교남동,CS100001,한식음식점,13.0,18.0,0.0,0.0,6.0,1.0,5.0
20254,11110580,교남동,CS100010,커피-음료,14.0,28.0,4.0,1.0,0.0,0.0,14.0
20254,11110580,교남동,CS200008,한의원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110580,교남동,CS200024,스포츠클럽,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20254,11110580,교남동,CS200032,가전제품수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110580,교남동,CS300016,안경,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110580,교남동,CS300021,문구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300006,미곡판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300014,신발,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300016,안경,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300017,시계및귀금속,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11110540,삼청동,CS300041,예술품,103.0,103.0,4.0,4.0,2.0,2.0,0.0
20254,11110550,부암동,CS200007,치과의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS200032,가전제품수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS300009,청과상,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110550,부암동,CS300021,문구,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11110550,부암동,CS300022,화장품,6.0,6.0,17.0,1.0,0.0,0.0,0.0
20254,11110550,부암동,CS300043,전자상거래업,23.0,23.0,9.0,2.0,0.0,0.0,0.0
20254,11110580,교남동,CS300009,청과상,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS100003,일식음식점,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11110560,평창동,CS100009,호프-간이주점,17.0,20.0,0.0,0.0,5.0,1.0,3.0
20254,11110560,평창동,CS200013,기타법무서비스,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110560,평창동,CS300021,문구,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11110570,무악동,CS200019,PC방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110570,무악동,CS200038,독서실,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11110570,무악동,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110580,교남동,CS300019,의료기기,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS200025,자동차수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS200028,미용실,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11110600,가회동,CS200032,가전제품수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS200034,여관,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS200046,의류임대,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS300007,육류판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS300008,수산물판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS300014,신발,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS300036,조명용품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110600,가회동,CS300042,주유소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS100010,커피-음료,378.0,469.0,1.0,6.0,2.0,10.0,91.0
20254,11110615,종로1·2·3·4가동,CS200010,변호사사무소,63.0,63.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200013,기타법무서비스,49.0,49.0,2.0,1.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200015,세무사사무소,125.0,125.0,0.0,0.0,1.0,1.0,0.0
20254,11110615,종로1·2·3·4가동,CS200018,볼링장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200020,전자게임장,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200023,통신기기수리,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200036,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS200045,비디오/서적임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS300014,신발,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20254,11110615,종로1·2·3·4가동,CS300020,서적,48.0,48.0,6.0,3.0,4.0,2.0,0.0
20254,11110630,종로5·6가동,CS200001,일반교습학원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200012,법무사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200014,회계사사무소,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200016,당구장,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200024,스포츠클럽,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200028,미용실,22.0,23.0,0.0,0.0,0.0,0.0,1.0
20254,11110630,종로5·6가동,CS200030,피부관리실,5.0,6.0,17.0,1.0,0.0,0.0,1.0
20254,11110630,종로5·6가동,CS200033,부동산중개업,66.0,66.0,0.0,0.0,3.0,2.0,0.0
20254,11110630,종로5·6가동,CS200038,독서실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS200044,여행사,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS300008,수산물판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS300010,반찬가게,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS300021,문구,25.0,26.0,0.0,0.0,0.0,0.0,1.0
20254,11110630,종로5·6가동,CS300033,철물점,8.0,8.0,13.0,1.0,13.0,1.0,0.0
20254,11110630,종로5·6가동,CS300035,인테리어,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20254,11110630,종로5·6가동,CS300040,재생용품 판매점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110640,이화동,CS100001,한식음식점,82.0,96.0,1.0,1.0,2.0,2.0,14.0
20254,11110640,이화동,CS100002,중식음식점,12.0,14.0,7.0,1.0,0.0,0.0,2.0
20254,11110640,이화동,CS100004,양식음식점,25.0,30.0,3.0,1.0,3.0,1.0,5.0
20254,11110640,이화동,CS100008,분식전문점,21.0,30.0,3.0,1.0,0.0,0.0,9.0
20254,11110640,이화동,CS200007,치과의원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11110640,이화동,CS300014,신발,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11110640,이화동,CS300033,철물점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
